MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
20,20,OAXACA,OAX.,471,SANTIAGO LALOPA,1,SANTIAGO LALOPA,431,203,228,128
20,20,OAXACA,OAX.,472,SANTIAGO LAOLLAGA,1,SANTIAGO LAOLLAGA,3361,1629,1732,1118
20,20,OAXACA,OAX.,473,SANTIAGO LAXOPA,1,SANTIAGO LAXOPA,1291,595,696,375
20,20,OAXACA,OAX.,474,SANTIAGO LLANO GRANDE,1,SANTIAGO LLANO GRANDE,3440,1716,1724,1054
20,20,OAXACA,OAX.,475,SANTIAGO MATATLAN,1,SANTIAGO MATATLAN,10175,4714,5461,2537
20,20,OAXACA,OAX.,476,SANTIAGO MILTEPEC,1,SANTIAGO MILTEPEC,421,210,211,143
20,20,OAXACA,OAX.,477,SANTIAGO MINAS,1,SANTIAGO MINAS,1327,652,675,357
20,20,OAXACA,OAX.,478,SANTIAGO NACALTEPEC,1,SANTIAGO NACALTEPEC,1599,735,864,565
20,20,OAXACA,OAX.,479,SANTIAGO NEJAPILLA,1,SANTIAGO NEJAPILLA,174,84,90,68
20,20,OAXACA,OAX.,480,SANTIAGO NUNDICHE,1,SANTIAGO NUNDICHE,1351,644,707,403
20,20,OAXACA,OAX.,481,SANTIAGO NUYOO,1,SANTIAGO NUYOO,1898,910,988,581
20,20,OAXACA,OAX.,482,SANTIAGO PINOTEPA NACIONAL,1,SANTIAGO PINOTEPA NACIONAL,55840,27214,28626,15557
20,20,OAXACA,OAX.,483,SANTIAGO SUCHILQUITONGO,1,SANTIAGO SUCHILQUITONGO,10886,5244,5642,2863
20,20,OAXACA,OAX.,484,SANTIAGO TAMAZOLA,1,SANTIAGO TAMAZOLA,4458,2102,2356,1127
20,20,OAXACA,OAX.,485,SANTIAGO TAPEXTLA,1,SANTIAGO TAPEXTLA,3134,1582,1552,805
20,20,OAXACA,OAX.,486,VILLA TEJUPAM DE LA UNION,1,VILLA TEJUPAM DE LA UNION,2419,1160,1259,695
20,20,OAXACA,OAX.,487,SANTIAGO TENANGO,1,SANTIAGO TENANGO,1966,969,997,588
20,20,OAXACA,OAX.,488,SANTIAGO TEPETLAPA,1,SANTIAGO TEPETLAPA,130,52,78,41
20,20,OAXACA,OAX.,489,SANTIAGO TETEPEC,1,SANTIAGO TETEPEC,4909,2378,2531,1350
20,20,OAXACA,OAX.,490,SANTIAGO TEXCALCINGO,1,SANTIAGO TEXCALCINGO,2974,1405,1569,762
20,20,OAXACA,OAX.,491,SANTIAGO TEXTITLAN,1,SANTIAGO TEXTITLAN,4930,2420,2510,908
20,20,OAXACA,OAX.,492,SANTIAGO TILANTONGO,1,SANTIAGO TILANTONGO,2764,1274,1490,909
20,20,OAXACA,OAX.,493,SANTIAGO TILLO,1,SANTIAGO TILLO,545,259,286,175
20,20,OAXACA,OAX.,494,SANTIAGO TLAZOYALTEPEC,1,SANTIAGO TLAZOYALTEPEC,6300,2906,3394,1300
20,20,OAXACA,OAX.,495,SANTIAGO XANICA,1,SANTIAGO XANICA,3029,1538,1491,809
20,20,OAXACA,OAX.,496,SANTIAGO XIACUI,1,SANTIAGO XIACUI,1893,906,987,538
20,20,OAXACA,OAX.,497,SANTIAGO YAITEPEC,1,SANTIAGO YAITEPEC,4233,1906,2327,954
20,20,OAXACA,OAX.,498,SANTIAGO YAVEO,1,SANTIAGO YAVEO,7593,3787,3806,2087
20,20,OAXACA,OAX.,499,SANTIAGO YOLOMECATL,1,SANTIAGO YOLOMECATL,1922,884,1038,540
20,20,OAXACA,OAX.,500,SANTIAGO YOSONDUA,1,SANTIAGO YOSONDUA,7991,3753,4238,2415
20,20,OAXACA,OAX.,501,SANTIAGO YUCUYACHI,1,SANTIAGO YUCUYACHI,998,493,505,327
20,20,OAXACA,OAX.,502,SANTIAGO ZACATEPEC,1,SANTIAGO ZACATEPEC,5089,2479,2610,1429
20,20,OAXACA,OAX.,503,SANTIAGO ZOOCHILA,1,SANTIAGO ZOOCHILA,425,206,219,124
20,20,OAXACA,OAX.,504,NUEVO ZOQUIAPAM,1,NUEVO ZOQUIAPAM,1590,762,828,404
20,20,OAXACA,OAX.,505,SANTO DOMINGO INGENIO,1,SANTO DOMINGO INGENIO,7681,3765,3916,2501
20,20,OAXACA,OAX.,506,SANTO DOMINGO ALBARRADAS,1,SANTO DOMINGO ALBARRADAS,798,377,421,232
20,20,OAXACA,OAX.,507,SANTO DOMINGO ARMENTA,1,SANTO DOMINGO ARMENTA,3155,1582,1573,937
20,20,OAXACA,OAX.,508,SANTO DOMINGO CHIHUITAN,1,SANTO DOMINGO CHIHUITAN,1618,793,825,546
20,20,OAXACA,OAX.,509,SANTO DOMINGO DE MORELOS,1,SANTO DOMINGO DE MORELOS,11384,5470,5914,2488
20,20,OAXACA,OAX.,510,SANTO DOMINGO IXCATLAN,1,SANTO DOMINGO IXCATLAN,760,345,415,222
20,20,OAXACA,OAX.,511,SANTO DOMINGO NUXAA,1,SANTO DOMINGO NUXAA,3335,1626,1709,916
20,20,OAXACA,OAX.,512,SANTO DOMINGO OZOLOTEPEC,1,SANTO DOMINGO OZOLOTEPEC,1101,525,576,267
20,20,OAXACA,OAX.,513,SANTO DOMINGO PETAPA,1,SANTO DOMINGO PETAPA,9027,4502,4525,2597
20,20,OAXACA,OAX.,514,SANTO DOMINGO ROAYAGA,1,SANTO DOMINGO ROAYAGA,941,450,491,248
20,20,OAXACA,OAX.,515,SANTO DOMINGO TEHUANTEPEC,1,SANTO DOMINGO TEHUANTEPEC,67739,32825,34914,19450
20,20,OAXACA,OAX.,516,SANTO DOMINGO TEOJOMULCO,1,SANTO DOMINGO TEOJOMULCO,5260,2576,2684,1316
20,20,OAXACA,OAX.,517,SANTO DOMINGO TEPUXTEPEC,1,SANTO DOMINGO TEPUXTEPEC,6029,2796,3233,1468
20,20,OAXACA,OAX.,518,SANTO DOMINGO TLATAYAPAM,1,SANTO DOMINGO TLATAYAPAM,113,52,61,42
20,20,OAXACA,OAX.,519,SANTO DOMINGO TOMALTEPEC,1,SANTO DOMINGO TOMALTEPEC,3386,1651,1735,916
20,20,OAXACA,OAX.,520,SANTO DOMINGO TONALA,1,SANTO DOMINGO TONALA,7393,3567,3826,1969
20,20,OAXACA,OAX.,521,SANTO DOMINGO TONALTEPEC,1,SANTO DOMINGO TONALTEPEC,250,117,133,79
20,20,OAXACA,OAX.,522,SANTO DOMINGO XAGACIA,1,SANTO DOMINGO XAGACIA,1205,554,651,350
20,20,OAXACA,OAX.,523,SANTO DOMINGO YANHUITLAN,1,SANTO DOMINGO YANHUITLAN,1633,759,874,519
20,20,OAXACA,OAX.,524,SANTO DOMINGO YODOHINO,1,SANTO DOMINGO YODOHINO,327,171,156,85
20,20,OAXACA,OAX.,525,SANTO DOMINGO ZANATEPEC,1,SANTO DOMINGO ZANATEPEC,12483,6150,6333,3819
20,20,OAXACA,OAX.,526,SANTOS REYES NOPALA,1,SANTOS REYES NOPALA,16688,7897,8791,4487
20,20,OAXACA,OAX.,527,SANTOS REYES PAPALO,1,SANTOS REYES PAPALO,2490,1218,1272,613
20,20,OAXACA,OAX.,528,SANTOS REYES TEPEJILLO,1,SANTOS REYES TEPEJILLO,904,414,490,287
20,20,OAXACA,OAX.,529,SANTOS REYES YUCUNA,1,SANTOS REYES YUCUNA,1474,731,743,255
20,20,OAXACA,OAX.,530,SANTO TOMAS JALIEZA,1,SANTO TOMAS JALIEZA,3923,1858,2065,967
20,20,OAXACA,OAX.,531,SANTO TOMAS MAZALTEPEC,1,SANTO TOMAS MAZALTEPEC,2612,1263,1349,679
20,20,OAXACA,OAX.,532,SANTO TOMAS OCOTEPEC,1,SANTO TOMAS OCOTEPEC,4066,1857,2209,1054
20,20,OAXACA,OAX.,533,SANTO TOMAS TAMAZULAPAN,1,SANTO TOMAS TAMAZULAPAN,2726,1308,1418,746
20,20,OAXACA,OAX.,534,SAN VICENTE COATLAN,1,SAN VICENTE COATLAN,3512,1617,1895,846
20,20,OAXACA,OAX.,535,SAN VICENTE LACHIXIO,1,SAN VICENTE LACHIXIO,3227,1460,1767,717
20,20,OAXACA,OAX.,536,SAN VICENTE NUÑU,1,SAN VICENTE NUÑU,449,211,238,151
20,20,OAXACA,OAX.,537,SILACAYOAPAM,1,SILACAYOAPAM,6710,3227,3483,1925
20,20,OAXACA,OAX.,538,SITIO DE XITLAPEHUA,1,SITIO DE XITLAPEHUA,713,349,364,203
20,20,OAXACA,OAX.,539,SOLEDAD ETLA,1,SOLEDAD ETLA,6348,3077,3271,1669
20,20,OAXACA,OAX.,540,VILLA DE TAMAZULAPAM DEL PROGRESO,1,VILLA DE TAMAZULAPAM DEL PROGRESO,8326,3756,4570,2236
20,20,OAXACA,OAX.,541,TANETZE DE ZARAGOZA,1,TANETZE DE ZARAGOZA,1558,746,812,501
20,20,OAXACA,OAX.,542,TANICHE,1,TANICHE,887,413,474,250
20,20,OAXACA,OAX.,543,TATALTEPEC DE VALDES,1,TATALTEPEC DE VALDES,6386,3112,3274,1631
20,20,OAXACA,OAX.,544,TEOCOCUILCO DE MARCOS PEREZ,1,TEOCOCUILCO DE MARCOS PEREZ,1032,499,533,296
20,20,OAXACA,OAX.,545,TEOTITLAN DE FLORES MAGON,1,TEOTITLAN DE FLORES MAGON,10099,4786,5313,2709
20,20,OAXACA,OAX.,546,TEOTITLAN DEL VALLE,1,TEOTITLAN DEL VALLE,6392,3037,3355,1695
20,20,OAXACA,OAX.,547,TEOTONGO,1,TEOTONGO,1005,457,548,321
20,20,OAXACA,OAX.,548,TEPELMEME VILLA DE MORELOS,1,TEPELMEME VILLA DE MORELOS,1960,916,1044,601
20,20,OAXACA,OAX.,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",1,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",11465,5396,6069,3300
20,20,OAXACA,OAX.,550,SAN JERONIMO TLACOCHAHUAYA,1,SAN JERONIMO TLACOCHAHUAYA,5764,2712,3052,1564
20,20,OAXACA,OAX.,551,TLACOLULA DE MATAMOROS,1,TLACOLULA DE MATAMOROS,30254,14385,15869,8362
20,20,OAXACA,OAX.,552,TLACOTEPEC PLUMAS,1,TLACOTEPEC PLUMAS,410,198,212,138
20,20,OAXACA,OAX.,553,TLALIXTAC DE CABRERA,1,TLALIXTAC DE CABRERA,12067,5772,6295,3119
20,20,OAXACA,OAX.,554,TOTONTEPEC VILLA DE MORELOS,1,TOTONTEPEC VILLA DE MORELOS,5904,2841,3063,1522
20,20,OAXACA,OAX.,555,TRINIDAD ZAACHILA,1,TRINIDAD ZAACHILA,3419,1607,1812,905
20,20,OAXACA,OAX.,556,LA TRINIDAD VISTA HERMOSA,1,LA TRINIDAD VISTA HERMOSA,306,151,155,91
20,20,OAXACA,OAX.,557,UNION HIDALGO,1,UNION HIDALGO,14542,7077,7465,4266
20,20,OAXACA,OAX.,558,VALERIO TRUJANO,1,VALERIO TRUJANO,1376,640,736,433
20,20,OAXACA,OAX.,559,SAN JUAN BAUTISTA VALLE NACIONAL,1,SAN JUAN BAUTISTA VALLE NACIONAL,23067,10986,12081,6032
20,20,OAXACA,OAX.,560,VILLA DIAZ ORDAZ,1,VILLA DIAZ ORDAZ,6467,2964,3503,1736
20,20,OAXACA,OAX.,561,YAXE,1,YAXE,2954,1430,1524,828
20,20,OAXACA,OAX.,562,MAGDALENA YODOCONO DE PORFIRIO DIAZ,1,MAGDALENA YODOCONO DE PORFIRIO DIAZ,1682,813,869,475
20,20,OAXACA,OAX.,563,YOGANA,1,YOGANA,1245,596,649,379
20,20,OAXACA,OAX.,564,YUTANDUCHI DE GUERRERO,1,YUTANDUCHI DE GUERRERO,1195,577,618,390
20,20,OAXACA,OAX.,565,VILLA DE ZAACHILA,1,VILLA DE ZAACHILA,46464,22163,24301,11810
20,20,OAXACA,OAX.,566,SAN MATEO YUCUTINDOO,9,SAN MATEO YUCUTINDOO,3144,1586,1558,901
20,20,OAXACA,OAX.,567,ZAPOTITLAN LAGUNAS,1,ZAPOTITLAN LAGUNAS,3382,1637,1745,872
20,20,OAXACA,OAX.,568,ZAPOTITLAN PALMAS,1,ZAPOTITLAN PALMAS,1695,765,930,488
20,20,OAXACA,OAX.,569,SANTA INES DE ZARAGOZA,1,SANTA INES DE ZARAGOZA,1454,694,760,480
20,20,OAXACA,OAX.,570,ZIMATLAN DE ALVAREZ,1,ZIMATLAN DE ALVAREZ,22093,10430,11663,5866
21,21,PUEBLA,PUE.,1,ACAJETE,1,ACAJETE,72894,35139,37755,15230
21,21,PUEBLA,PUE.,2,ACATENO,1,SAN JOSE ACATENO,9170,4586,4584,2611
21,21,PUEBLA,PUE.,3,ACATLAN,1,ACATLAN DE OSORIO,37955,17836,20119,10163
21,21,PUEBLA,PUE.,4,ACATZINGO,1,ACATZINGO DE HIDALGO,63743,30923,32820,13491
21,21,PUEBLA,PUE.,5,ACTEOPAN,1,ACTEOPAN,3070,1446,1624,850
21,21,PUEBLA,PUE.,6,AHUACATLAN,1,AHUACATLAN,14542,6852,7690,3643
21,21,PUEBLA,PUE.,7,AHUATLAN,1,AHUATLAN,3162,1557,1605,789
21,21,PUEBLA,PUE.,8,AHUAZOTEPEC,1,AHUAZOTEPEC,11439,5549,5890,2928
21,21,PUEBLA,PUE.,9,AHUEHUETITLA,1,AHUEHUETITLA,2207,1053,1154,617
21,21,PUEBLA,PUE.,10,AJALPAN,1,CIUDAD DE AJALPAN,74768,36191,38577,15581
21,21,PUEBLA,PUE.,11,ALBINO ZERTUCHE,1,ACAXTLAHUACAN DE ALBINO ZERTUCHE,1885,886,999,511
21,21,PUEBLA,PUE.,12,ALJOJUCA,1,ALJOJUCA,6591,3100,3491,1706
21,21,PUEBLA,PUE.,13,ALTEPEXI,1,ALTEPEXI,22629,10889,11740,4713
21,21,PUEBLA,PUE.,14,AMIXTLAN,1,AMIXTLAN,4812,2270,2542,1352
21,21,PUEBLA,PUE.,15,AMOZOC,1,AMOZOC DE MOTA,125876,61479,64397,31598
21,21,PUEBLA,PUE.,16,AQUIXTLA,1,AQUIXTLA,9021,4508,4513,2491
21,21,PUEBLA,PUE.,17,ATEMPAN,1,ATEMPAN,29742,14279,15463,6921
21,21,PUEBLA,PUE.,18,ATEXCAL,1,SAN MARTIN ATEXCAL,3859,1841,2018,1108
21,21,PUEBLA,PUE.,19,ATLIXCO,1,ATLIXCO,141793,66862,74931,37594
21,21,PUEBLA,PUE.,20,ATOYATEMPAN,1,ATOYATEMPAN,7704,3760,3944,1831
21,21,PUEBLA,PUE.,21,ATZALA,1,ATZALA,1512,729,783,402
21,21,PUEBLA,PUE.,22,ATZITZIHUACAN,1,SANTIAGO ATZITZIHUACAN,12857,6025,6832,3237
21,21,PUEBLA,PUE.,23,ATZITZINTLA,1,ATZITZINTLA,9051,4421,4630,2081
21,21,PUEBLA,PUE.,24,AXUTLA,1,AXUTLA,976,466,510,300
21,21,PUEBLA,PUE.,25,AYOTOXCO DE GUERRERO,1,AYOTOXCO DE GUERRERO,8208,3968,4240,2318
21,21,PUEBLA,PUE.,26,CALPAN,1,SAN ANDRES CALPAN,15271,7337,7934,3605
21,21,PUEBLA,PUE.,27,CALTEPEC,1,CALTEPEC,4128,1923,2205,1245
21,21,PUEBLA,PUE.,28,CAMOCUAUTLA,1,CAMOCUAUTLA,2758,1367,1391,725
21,21,PUEBLA,PUE.,29,CAXHUACAN,1,CAXHUACAN,3811,1816,1995,953
21,21,PUEBLA,PUE.,30,COATEPEC,1,COATEPEC,772,372,400,224
21,21,PUEBLA,PUE.,31,COATZINGO,1,COATZINGO,2820,1363,1457,788
21,21,PUEBLA,PUE.,32,COHETZALA,1,SANTA MARIA COHETZALA,1382,719,663,418
21,21,PUEBLA,PUE.,33,COHUECAN,1,COHUECAN,5403,2549,2854,1346
21,21,PUEBLA,PUE.,34,CORONANGO,1,SANTA MARIA CORONANGO,46836,22984,23852,11231
21,21,PUEBLA,PUE.,35,COXCATLAN,1,COXCATLAN,20653,9775,10878,5121
21,21,PUEBLA,PUE.,36,COYOMEAPAN,1,SANTA MARIA COYOMEAPAN,14806,6943,7863,3501
21,21,PUEBLA,PUE.,37,COYOTEPEC,1,SAN VICENTE COYOTEPEC,2334,1099,1235,768
21,21,PUEBLA,PUE.,38,CUAPIAXTLA DE MADERO,1,CUAPIAXTLA DE MADERO,10542,5196,5346,2365
21,21,PUEBLA,PUE.,39,CUAUTEMPAN,1,SAN ESTEBAN CUAUTEMPAN,9837,4659,5178,2860
21,21,PUEBLA,PUE.,40,CUAUTINCHAN,1,CUAUTINCHAN,12340,6104,6236,2914
21,21,PUEBLA,PUE.,41,CUAUTLANCINGO,1,SAN JUAN CUAUTLANCINGO,137435,66950,70485,41184
21,21,PUEBLA,PUE.,42,CUAYUCA DE ANDRADE,1,SAN PEDRO CUAYUCA,3315,1629,1686,951
21,21,PUEBLA,PUE.,43,CUETZALAN DEL PROGRESO,1,CIUDAD DE CUETZALAN,49864,24149,25715,12640
21,21,PUEBLA,PUE.,44,CUYOACO,1,CUYOACO,17139,8226,8913,4107
21,21,PUEBLA,PUE.,45,CHALCHICOMULA DE SESMA,1,CIUDAD SERDAN,47410,22788,24622,11723
21,21,PUEBLA,PUE.,46,CHAPULCO,1,CHAPULCO,8193,3937,4256,1916
21,21,PUEBLA,PUE.,47,CHIAUTLA,1,CIUDAD DE CHIAUTLA DE TAPIA,21699,10672,11027,5847
21,21,PUEBLA,PUE.,48,CHIAUTZINGO,1,SAN LORENZO CHIAUTZINGO,22039,10496,11543,5004
21,21,PUEBLA,PUE.,49,CHICONCUAUTLA,1,CHICONCUAUTLA,17382,8464,8918,4082
21,21,PUEBLA,PUE.,50,CHICHIQUILA,1,CHICHIQUILA,26928,13303,13625,5311
21,21,PUEBLA,PUE.,51,CHIETLA,1,CHIETLA,37030,17989,19041,10256
21,21,PUEBLA,PUE.,52,CHIGMECATITLAN,1,CHIGMECATITLAN,1215,536,679,385
21,21,PUEBLA,PUE.,53,CHIGNAHUAPAN,1,CIUDAD DE CHIGNAHUAPAN,66464,32162,34302,17157
21,21,PUEBLA,PUE.,54,CHIGNAUTLA,1,CHIGNAUTLA,35223,16932,18291,7850
21,21,PUEBLA,PUE.,55,CHILA,1,CHILA,5082,2418,2664,1428
21,21,PUEBLA,PUE.,56,CHILA DE LA SAL,1,CHILA DE LA SAL,1317,635,682,426
21,21,PUEBLA,PUE.,57,HONEY,1,HONEY,6687,3205,3482,1683
21,21,PUEBLA,PUE.,58,CHILCHOTLA,1,RAFAEL J. GARCIA,21002,10407,10595,4342
21,21,PUEBLA,PUE.,59,CHINANTLA,1,CHINANTLA,2846,1382,1464,801
21,21,PUEBLA,PUE.,60,DOMINGO ARENAS,1,DOMINGO ARENAS,7982,3832,4150,1857
21,21,PUEBLA,PUE.,61,ELOXOCHITLAN,1,ELOXOCHITLAN,14461,7070,7391,3370
21,21,PUEBLA,PUE.,62,EPATLAN,1,SAN JUAN EPATLAN,4943,2421,2522,1330
21,21,PUEBLA,PUE.,63,ESPERANZA,1,ESPERANZA,14766,7091,7675,3698
21,21,PUEBLA,PUE.,64,FRANCISCO Z. MENA,1,METLALTOYUCA,17824,8867,8957,5097
21,21,PUEBLA,PUE.,65,GENERAL FELIPE ANGELES,1,SAN PABLO DE LAS TUNAS,22694,10982,11712,5304
21,21,PUEBLA,PUE.,66,GUADALUPE,1,GUADALUPE,6451,3013,3438,1857
21,21,PUEBLA,PUE.,67,GUADALUPE VICTORIA,1,GUADALUPE VICTORIA,18784,9209,9575,4682
21,21,PUEBLA,PUE.,68,HERMENEGILDO GALEANA,1,BIENVENIDO,7011,3378,3633,1996
21,21,PUEBLA,PUE.,69,HUAQUECHULA,1,HUAQUECHULA,29233,13800,15433,7249
21,21,PUEBLA,PUE.,70,HUATLATLAUCA,1,HUATLATLAUCA,6111,2784,3327,1773
21,21,PUEBLA,PUE.,71,HUAUCHINANGO,1,HUAUCHINANGO,103946,48818,55128,27579
21,21,PUEBLA,PUE.,72,HUEHUETLA,1,HUEHUETLA,17082,8373,8709,3923
21,21,PUEBLA,PUE.,73,HUEHUETLAN EL CHICO,1,HUEHUETLAN EL CHICO,9760,4792,4968,2564
21,21,PUEBLA,PUE.,74,HUEJOTZINGO,1,HUEJOTZINGO,90794,44075,46719,22603
21,21,PUEBLA,PUE.,75,HUEYAPAN,1,HUEYAPAN,13080,6259,6821,3288
21,21,PUEBLA,PUE.,76,HUEYTAMALCO,1,HUEYTAMALCO,27600,13597,14003,7568
21,21,PUEBLA,PUE.,77,HUEYTLALPAN,1,HUEYTLALPAN,5951,2924,3027,1439
21,21,PUEBLA,PUE.,78,HUITZILAN DE SERDAN,1,HUITZILAN,15928,8092,7836,3925
21,21,PUEBLA,PUE.,79,HUITZILTEPEC,1,SANTA CLARA HUITZILTEPEC,5782,2797,2985,1574
21,21,PUEBLA,PUE.,80,ATLEQUIZAYAN,1,ATLEQUIZAYAN,2633,1228,1405,678
21,21,PUEBLA,PUE.,81,IXCAMILPA DE GUERRERO,1,IXCAMILPA,4065,1948,2117,1101
21,21,PUEBLA,PUE.,82,IXCAQUIXTLA,1,SAN JUAN IXCAQUIXTLA,8804,4193,4611,2426
21,21,PUEBLA,PUE.,83,IXTACAMAXTITLAN,1,IXTACAMAXTITLAN,25319,12488,12831,6427
21,21,PUEBLA,PUE.,84,IXTEPEC,1,IXTEPEC,6950,3370,3580,1735
21,21,PUEBLA,PUE.,85,IZUCAR DE MATAMOROS,1,IZUCAR DE MATAMOROS,82809,39551,43258,21681
21,21,PUEBLA,PUE.,86,JALPAN,1,JALPAN,12050,5717,6333,3323
21,21,PUEBLA,PUE.,87,JOLALPAN,1,JOLALPAN,13308,6418,6890,3395
21,21,PUEBLA,PUE.,88,JONOTLA,1,JONOTLA,4457,2172,2285,1292
21,21,PUEBLA,PUE.,89,JOPALA,1,JOPALA,12131,5817,6314,3188
21,21,PUEBLA,PUE.,90,JUAN C. BONILLA,1,CUANALA,23783,11475,12308,5857
21,21,PUEBLA,PUE.,91,JUAN GALINDO,1,NUEVO NECAXA,9828,4559,5269,2803
21,21,PUEBLA,PUE.,92,JUAN N. MENDEZ,1,ATENAYUCA,5293,2555,2738,1477
21,21,PUEBLA,PUE.,93,LAFRAGUA,1,SALTILLO,7650,3709,3941,1945
21,21,PUEBLA,PUE.,94,LIBRES,1,CIUDAD DE LIBRES,37257,18097,19160,8982
21,21,PUEBLA,PUE.,95,LA MAGDALENA TLATLAUQUITEPEC,1,LA MAGDALENA TLATLAUQUITEPEC,650,324,326,169
21,21,PUEBLA,PUE.,96,MAZAPILTEPEC DE JUAREZ,1,MAZAPILTEPEC DE JUAREZ,3176,1557,1619,771
21,21,PUEBLA,PUE.,97,MIXTLA,1,SAN FRANCISCO MIXTLA,2668,1270,1398,621
21,21,PUEBLA,PUE.,98,MOLCAXAC,1,MOLCAXAC,6668,3173,3495,1833
21,21,PUEBLA,PUE.,99,CAÑADA MORELOS,1,MORELOS CAÑADA,20659,9911,10748,5289
21,21,PUEBLA,PUE.,100,NAUPAN,1,NAUPAN,9310,4320,4990,2366
21,21,PUEBLA,PUE.,101,NAUZONTLA,1,NAUZONTLA,3317,1543,1774,986
21,21,PUEBLA,PUE.,102,NEALTICAN,1,SAN BUENAVENTURA NEALTICAN,14075,6815,7260,3141
21,21,PUEBLA,PUE.,103,NICOLAS BRAVO,1,NICOLAS BRAVO,6644,3230,3414,1578
21,21,PUEBLA,PUE.,104,NOPALUCAN,1,NOPALUCAN DE LA GRANJA,32772,15891,16881,7230
21,21,PUEBLA,PUE.,105,OCOTEPEC,1,OCOTEPEC,5077,2433,2644,1354
21,21,PUEBLA,PUE.,106,OCOYUCAN,1,SANTA CLARA OCOYUCAN,42669,20420,22249,10747
21,21,PUEBLA,PUE.,107,OLINTLA,1,OLINTLA,11993,5835,6158,2780
21,21,PUEBLA,PUE.,108,ORIENTAL,1,ORIENTAL,19903,9678,10225,4719
21,21,PUEBLA,PUE.,109,PAHUATLAN,1,CIUDAD DE PAHUATLAN DE VALLE,20274,9674,10600,5352
21,21,PUEBLA,PUE.,110,PALMAR DE BRAVO,1,PALMAR DE BRAVO,50226,24595,25631,12072
21,21,PUEBLA,PUE.,111,PANTEPEC,1,PANTEPEC,18528,8904,9624,5229
21,21,PUEBLA,PUE.,112,PETLALCINGO,1,PETLALCINGO,9350,4489,4861,2586
21,21,PUEBLA,PUE.,113,PIAXTLA,1,PIAXTLA,4627,2262,2365,1414
21,21,PUEBLA,PUE.,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,1692181,809485,882696,477771
21,21,PUEBLA,PUE.,115,QUECHOLAC,1,QUECHOLAC,57992,28367,29625,13493
21,21,PUEBLA,PUE.,116,QUIMIXTLAN,1,QUIMIXTLAN,22855,11102,11753,4788
21,21,PUEBLA,PUE.,117,RAFAEL LARA GRAJALES,1,CIUDAD DE RAFAEL LARA GRAJALES,15952,7625,8327,3711
21,21,PUEBLA,PUE.,118,LOS REYES DE JUAREZ,1,LOS REYES DE JUAREZ,30021,14606,15415,6511
21,21,PUEBLA,PUE.,119,SAN ANDRES CHOLULA,1,SAN ANDRES CHOLULA,154448,74272,80176,44827
21,21,PUEBLA,PUE.,120,SAN ANTONIO CAÑADA,1,SAN ANTONIO CAÑADA,5938,2791,3147,1381
21,21,PUEBLA,PUE.,121,SAN DIEGO LA MESA TOCHIMILTZINGO,1,TOCHIMILTZINGO,1270,626,644,364
21,21,PUEBLA,PUE.,122,SAN FELIPE TEOTLALCINGO,1,SAN FELIPE TEOTLALCINGO,11063,5349,5714,2634
21,21,PUEBLA,PUE.,123,SAN FELIPE TEPATLAN,1,SAN FELIPE TEPATLAN,3793,1829,1964,1073
21,21,PUEBLA,PUE.,124,SAN GABRIEL CHILAC,1,SAN GABRIEL CHILAC,15954,7569,8385,3897
21,21,PUEBLA,PUE.,125,SAN GREGORIO ATZOMPA,1,SAN GREGORIO ATZOMPA,9671,4682,4989,2488
21,21,PUEBLA,PUE.,126,SAN JERONIMO TECUANIPAN,1,SAN JERONIMO TECUANIPAN,6597,3118,3479,1460
21,21,PUEBLA,PUE.,127,SAN JERONIMO XAYACATLAN,1,SAN JERONIMO XAYACATLAN,3606,1734,1872,1158
21,21,PUEBLA,PUE.,128,SAN JOSE CHIAPA,1,SAN JOSE CHIAPA,10443,5107,5336,2503
21,21,PUEBLA,PUE.,129,SAN JOSE MIAHUATLAN,1,SAN JOSE MIAHUATLAN,14018,6720,7298,3531
21,21,PUEBLA,PUE.,130,SAN JUAN ATENCO,1,SAN JUAN ATENCO,3604,1660,1944,964
21,21,PUEBLA,PUE.,131,SAN JUAN ATZOMPA,1,SAN JUAN ATZOMPA,975,508,467,273
21,21,PUEBLA,PUE.,132,SAN MARTIN TEXMELUCAN,1,SAN MARTIN TEXMELUCAN DE LABASTIDA,155738,74922,80816,38321
21,21,PUEBLA,PUE.,133,SAN MARTIN TOTOLTEPEC,1,SAN MARTIN TOTOLTEPEC,692,358,334,194
21,21,PUEBLA,PUE.,134,SAN MATIAS TLALANCALECA,1,SAN MATIAS TLALANCALECA,20974,10218,10756,5150
21,21,PUEBLA,PUE.,135,SAN MIGUEL IXITLAN,1,SAN MIGUEL IXITLAN,526,254,272,180
21,21,PUEBLA,PUE.,136,SAN MIGUEL XOXTLA,1,SAN MIGUEL XOXTLA,12461,6089,6372,2844
